symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
APOLLOHOSP.NS,0.5814212708966806,0.011286701075732708,0.0014343301299959421,0.9244562983512878,0.0017710136016830802,1
IOC.NS,0.5787220609141513,0.018610455095767975,0.0033549924846738577,0.9076145887374878,0.0026154955849051476,2
HCLTECH.NS,0.5742791546275838,0.0163123719394207,0.0025659508537501097,0.8950799703598022,0.0023125840816646814,3
CHOLAFIN.NS,0.5582075902260839,0.01567995920777321,0.006788057275116444,0.8465734124183655,0.0036688128020614386,4
HAL.NS,0.5541549921850674,0.013668922707438469,0.0016363434260711074,0.8305944204330444,0.0023818088229745626,5
BANKBARODA.NS,0.5372643499751575,0.017466718330979347,0.0011270471150055528,0.7687192559242249,0.0024914643727242947,6
HINDUNILVR.NS,0.5238922076765448,0.011978989467024803,0.0016632494516670704,0.73199862241745,0.0021844301372766495,7
LTIM.NS,0.5224807868944481,0.011251915246248245,0.0028707797173410654,0.7294708490371704,0.004179026465862989,8
RELIANCE.NS,0.5182409428642132,0.006568106357008219,0.0010876610176637769,0.7197999954223633,0.0013383860932663083,9
BAJAJ-AUTO.NS,0.5178817860083654,0.014574430882930756,0.0009624885860830545,0.7078025341033936,0.0018572043627500534,10
