symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
TECHM.NS,0.556844198377803,0.017603421583771706,0.0035519138909876347,0.8362280130386353,0.003327623475342989,1
SBIN.NS,0.5551716700894758,0.0035274222027510405,0.0014669306110590696,0.847335934638977,0.0011521688429638743,2
ONGC.NS,0.5501818468095734,0.012478694319725037,0.0024342371616512537,0.8197354674339294,0.0022923769429326057,3
INFY.NS,0.5455213373410516,0.00497971149161458,0.001552098779939115,0.8133169412612915,0.002077290555462241,4
TRENT.NS,0.5418515386991203,0.0164521262049675,0.003725140355527401,0.7879607677459717,0.0037132317665964365,5
HDFCBANK.NS,0.5413212742190807,0.007503794971853495,0.002416744362562895,0.7968159317970276,0.0016677863895893097,6
TORNTPHARM.NS,0.5359299089759588,0.020149994641542435,0.0028848014771938324,0.762451171875,0.0025865454226732254,7
HDFCLIFE.NS,0.5314170565223321,0.008996360003948212,0.0026057574432343245,0.7620007991790771,0.00263031548820436,8
LTIM.NS,0.5287146839313209,0.01935652643442154,0.0018731346353888512,0.7384467124938965,0.003063448239117861,9
TATASTEEL.NS,0.5281653920654208,0.013753814622759819,0.0020583909936249256,0.7442712783813477,0.00283449818380177,10
