symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
BRITANNIA.NS,0.5669124406063929,0.005469121504575014,0.0023681886959820986,0.8847841620445251,0.002792525338009,1
INDUSINDBK.NS,0.5458053664537146,0.029236646369099617,0.003604011842980981,0.7839730381965637,0.0032452810555696487,2
CHOLAFIN.NS,0.541276512062177,0.003502557286992669,0.006660303566604853,0.8062452673912048,0.0031027623917907476,3
ADANIPOWER.NS,0.5379970049718394,0.017641961574554443,0.0028492093551903963,0.7726499438285828,0.005406680982559919,4
M&M.NS,0.5370038138935342,0.005826266948133707,0.0015138064045459032,0.7837581634521484,0.003426886163651943,5
AXISBANK.NS,0.533496678294614,0.01420515961945057,0.001757404301315546,0.761139452457428,0.0026021741796284914,6
INFY.NS,0.5280960047850385,0.01177885103970766,0.0017306387890130281,0.7463455200195312,0.004069088026881218,7
SUNPHARMA.NS,0.5207458541030064,0.006390635389834642,0.002292703138664365,0.7295913696289062,0.0019373145187273622,8
IOC.NS,0.5067717905389145,0.011094307526946068,0.0019602070096880198,0.6764070987701416,0.002915480174124241,9
RECLTD.NS,0.5057224705582485,0.015693262219429016,0.0018798063974827528,0.6666970252990723,0.005160169210284948,10
