symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
ZYDUSLIFE.NS,0.5713305804412812,0.01062494795769453,0.004609060939401388,0.8948777318000793,0.005518694408237934,1
PFC.NS,0.5557264798902907,0.014165621250867844,0.0016908218385651708,0.8352249264717102,0.002924114465713501,2
BAJAJHLDNG.NS,0.5547251626849174,0.01715170219540596,0.002302497625350952,0.8285174369812012,0.004266222473233938,3
TVSMOTOR.NS,0.548524188005831,0.03725830093026161,0.0013071381254121661,0.780043363571167,0.007947362959384918,4
ULTRACEMCO.NS,0.5469870234490373,0.007991086691617966,0.0012543863849714398,0.8138896822929382,0.001753562712110579,5
JSWSTEEL.NS,0.5420314282644539,0.009382564574480057,0.0014135190285742283,0.7956748604774475,0.002772409236058593,6
SBILIFE.NS,0.5352360053220764,0.026272330433130264,0.0022845969069749117,0.7513748407363892,0.002838468411937356,7
BRITANNIA.NS,0.533201086311601,0.015197206288576126,0.002681062323972583,0.7597550749778748,0.002417805138975382,8
IOC.NS,0.5296963694505393,0.0063607050105929375,0.0012597767636179924,0.7584334015846252,0.0022929576225578785,9
INFY.NS,0.5246022907551378,0.006794077809900045,0.0020081079564988613,0.7416236400604248,0.002371665323153138,10
