symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
ZYDUSLIFE.NS,0.5798202306963502,0.009674591943621635,0.002422538585960865,0.9222571849822998,0.002098527504131198,1
NAUKRI.NS,0.5492811071802862,0.012732449918985367,0.001615652465261519,0.8155760765075684,0.00221890932880342,2
BAJAJHLDNG.NS,0.5438773726578802,0.010434421710669994,0.0034035961143672466,0.8024156093597412,0.00456343125551939,3
TECHM.NS,0.5400667535606771,0.013254703022539616,0.002740368712693453,0.7852899432182312,0.001998723251745105,4
SIEMENS.NS,0.5389072125777603,0.004275405313819647,0.0015541613101959229,0.7922109961509705,0.0024800351820886135,5
TRENT.NS,0.524291002145037,0.017329683527350426,0.0020991857163608074,0.7266296148300171,0.0031094816513359547,6
TCS.NS,0.5224514155066572,0.006202974822372198,0.0013556702760979533,0.7345897555351257,0.001259497832506895,7
ADANIENT.NS,0.5210936165531166,0.017882831394672394,0.0015628315741196275,0.7146977782249451,0.002424292266368866,8
KOTAKBANK.NS,0.5178096844931133,0.009984411299228668,0.0012697033816948533,0.7139894366264343,0.0017111904453486204,9
NTPC.NS,0.5167924423119984,0.014815063215792179,0.0013328938512131572,0.7042209506034851,0.0019565217662602663,10
