symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
AXISBANK.NS,0.5965807453962042,0.006295973900705576,0.0018771367613226175,0.9820849895477295,0.002517882501706481,1
CGPOWER.NS,0.5520646342076361,0.0191828403621912,0.004267086274921894,0.8189054131507874,0.004702615085989237,2
TATASTEEL.NS,0.5511048121494241,0.003530027810484171,0.0011901544639840722,0.8334994912147522,0.0027263243682682514,3
DLF.NS,0.5501966069452464,0.010470944456756115,0.00415597390383482,0.8241834044456482,0.0024035396054387093,4
APOLLOHOSP.NS,0.5441031770780682,0.002651914721354842,0.0021404167637228966,0.8122817873954773,0.0024543749168515205,5
LTIM.NS,0.5438902478432283,0.015640366822481155,0.001879445044323802,0.7939931154251099,0.0029158280231058598,6
COALINDIA.NS,0.5328953842748888,0.0032107499428093433,0.0010931711876764894,0.7731301188468933,0.0020432632882148027,7
RECLTD.NS,0.524018937908113,0.01881791464984417,0.016009246930480003,0.7376484870910645,0.0033290316350758076,8
ONGC.NS,0.522910112736281,0.008576232008635998,0.0011770742712542415,0.7327758073806763,0.0018486004555597901,9
EICHERMOT.NS,0.5209922647802159,0.01693820208311081,0.0030522921588271856,0.7171089053153992,0.002943619852885604,10
