symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
RELIANCE.NS,0.6097426588996313,0.024797562509775162,0.0014073316706344485,1.000819444656372,0.002665111096575856,1
ADANIPORTS.NS,0.5914761108811945,0.01673039048910141,0.0032777744345366955,0.9525576233863831,0.004250016529113054,2
SBIN.NS,0.557577743451111,0.04844293370842934,0.0019964349921792746,0.7959983348846436,0.0040650637820363045,3
CGPOWER.NS,0.5442150682909414,0.028895018622279167,0.003461129730567336,0.7789846658706665,0.004253265913575888,4
DIVISLAB.NS,0.5437196053331718,0.0034728250466287136,0.0020157441031187773,0.8097839951515198,0.002381295198574662,5
SIEMENS.NS,0.5404660213273018,0.01067689061164856,0.002419674303382635,0.7897372245788574,0.004456262569874525,6
GODREJCP.NS,0.5380170917138457,0.019487639889121056,0.00359342060983181,0.7710002064704895,0.0029925319831818342,7
JSWSTEEL.NS,0.5366553735686466,0.024902507662773132,0.0036646088119596243,0.7593125104904175,0.002997028175741434,8
HDFCBANK.NS,0.5362507354468107,0.015873180702328682,0.001094777137041092,0.7674329876899719,0.002062523737549782,9
BAJAJ-AUTO.NS,0.5354037577752023,0.01788671873509884,0.0015375507064163685,0.7623677849769592,0.0026763854548335075,10
