symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
DLF.NS,0.5824857546016573,0.04425263777375221,0.0024339761584997177,0.8850496411323547,0.004832427483052015,1
RECLTD.NS,0.5796915694372728,0.06114090979099274,0.0026166292373090982,0.8534006476402283,0.010423756204545498,2
TATAPOWER.NS,0.5772470783442258,0.02758627198636532,0.003187660127878189,0.890562891960144,0.00319931679405272,3
HDFCBANK.NS,0.5681433032616041,0.030393077060580254,0.001925601507537067,0.8552125096321106,0.004949240945279598,4
ADANIPOWER.NS,0.5558204473927617,0.03557680919766426,0.004371369257569313,0.8096704483032227,0.00526069663465023,5
ADANIPORTS.NS,0.5539278073236347,0.03416631743311882,0.00358029268682003,0.8044512271881104,0.01071244664490223,6
CHOLAFIN.NS,0.552657984662801,0.03423444181680679,0.004617446102201939,0.8011648058891296,0.004408937878906727,7
INFY.NS,0.5473628179170191,0.002732575871050358,0.0013919034972786903,0.8222911953926086,0.002068709582090378,8
ADANIENT.NS,0.5471131793456152,0.039448902010917664,0.002041422063484788,0.7731534838676453,0.005773831158876419,9
TECHM.NS,0.5415861717425287,0.005931575316935778,0.002829083241522312,0.8002075552940369,0.002770832972601056,10
