symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
PFC.NS,0.5758627078263088,0.0036242252681404352,0.0033696747850626707,0.9180797338485718,0.0024856587406247854,1
HINDALCO.NS,0.5638711740728468,0.010675146244466305,0.00280936760827899,0.8681464195251465,0.002274095779284835,2
INDIGO.NS,0.5634151626378298,0.022006800398230553,0.0017432086169719696,0.8504513502120972,0.002842584392055869,3
BAJFINANCE.NS,0.5518466393463313,0.015058415941894054,0.0013335449621081352,0.8207444548606873,0.002968472894281149,4
HINDUNILVR.NS,0.5462838627398015,0.0026320412289351225,0.0012402469292283058,0.8186770677566528,0.001277657924219966,5
BAJAJFINSV.NS,0.5454239303013309,0.010486888699233532,0.0012397028040140867,0.8053369522094727,0.0029112272895872593,6
RELIANCE.NS,0.5446341677685267,0.007912042550742626,0.0014041155809536576,0.8063019514083862,0.0016741784056648612,7
GODREJCP.NS,0.5419091868912801,0.00325602013617754,0.0015580456238240004,0.803580641746521,0.0019419374875724316,8
TATACONSUM.NS,0.5328336447244509,0.007628720253705978,0.0014652858953922987,0.7674058079719543,0.001954674022272229,9
ICICIBANK.NS,0.5326937418431044,0.007519113831222057,0.001255422830581665,0.7668757438659668,0.0017870053416118026,10
