symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
SBILIFE.NS,0.5802945874514989,0.010322058573365211,0.0011886408319696784,0.9217411875724792,0.002227800665423274,1
BOSCHLTD.NS,0.566219017188996,0.011795776896178722,0.005489739589393139,0.8771587610244751,0.003501874627545476,2
BANKBARODA.NS,0.5626258161733857,0.014889129437506199,0.0019128344720229506,0.8574800491333008,0.003411723067983985,3
ICICIPRULI.NS,0.5594097610446624,0.010731413029134274,0.0017257531872019172,0.8521164059638977,0.00201393268071115,4
TRENT.NS,0.5532929075183346,0.016037549823522568,0.0023031143937259912,0.8252294063568115,0.00322885368950665,5
PNB.NS,0.5427877153968438,0.009748633950948715,0.0024909439962357283,0.7987851500511169,0.003381744958460331,6
TATAPOWER.NS,0.5339610514463857,0.004344114568084478,0.002507083350792527,0.7765851020812988,0.003052818588912487,7
TCS.NS,0.5304517737124115,0.006208582315593958,0.0011232704855501652,0.7610177397727966,0.0015515394043177366,8
MOTHERSON.NS,0.5282067836262285,0.024325670674443245,0.008937639184296131,0.737192690372467,0.003773387521505356,9
KOTAKBANK.NS,0.5276770805125125,0.010663521476089954,0.0010605897987261415,0.7457661628723145,0.0020184421446174383,10
