symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
JSWENERGY.NS,0.5853812970221042,0.054344695061445236,0.01101132482290268,0.8898227214813232,0.00791250541806221,1
ADANIPOWER.NS,0.5680371980182826,0.0210347231477499,0.007929994724690914,0.8733410239219666,0.006088118068873882,2
ADANIPORTS.NS,0.5648681448306887,0.020460203289985657,0.004658028017729521,0.8602715730667114,0.003056974383071065,3
DMART.NS,0.5532851840602233,0.009578747674822807,0.003205646062269807,0.8347179293632507,0.004621909931302071,4
TVSMOTOR.NS,0.5477550623239948,0.007687812205404043,0.0018168168608099222,0.8174166083335876,0.002975296229124069,5
ICICIPRULI.NS,0.5463383838534355,0.008723934181034565,0.003769349306821823,0.8132653832435608,0.002452417742460966,6
DABUR.NS,0.5408136437414214,0.014655624516308308,0.0028337070252746344,0.7860050201416016,0.002185673452913761,7
TATAPOWER.NS,0.5405473383143544,0.01288419310003519,0.002835175022482872,0.7874807119369507,0.005077686160802841,8
SBIN.NS,0.5373110224027187,0.016384022310376167,0.0022754729725420475,0.771466851234436,0.002835468389093876,9
BANKBARODA.NS,0.5365316140232608,0.006602409761399031,0.0017160659190267324,0.7813515663146973,0.003178410232067108,10
