symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
ASIANPAINT.NS,0.5489428268745542,0.01820843666791916,0.0021812859922647476,0.8077127933502197,0.0023891665041446686,1
CGPOWER.NS,0.5453437082236632,0.039229292422533035,0.0037167544942349195,0.7692233920097351,0.004356770310550928,2
JINDALSTEL.NS,0.5440991669427603,0.025704415515065193,0.004531694110482931,0.7839230298995972,0.004293123725801706,3
PNB.NS,0.5435819115955383,0.023876462131738663,0.0029043317772448063,0.7830087542533875,0.0035511176101863384,4
AMBUJACEM.NS,0.5365908350329845,0.020237049087882042,0.005941012408584356,0.7675943970680237,0.0033364437986165285,5
AXISBANK.NS,0.5361598947783932,0.016266396269202232,0.0017797097098082304,0.7672908306121826,0.003580851713195443,6
INDIGO.NS,0.5350521721411496,0.017764627933502197,0.0044033401645720005,0.7642244100570679,0.0031640969682484865,7
BAJFINANCE.NS,0.5314301805454306,0.019810136407613754,0.0016096526524052024,0.746630072593689,0.0036633117124438286,8
GODREJCP.NS,0.5309225193341263,0.010506411083042622,0.0018978804582729936,0.7576310634613037,0.003953965846449137,9
CHOLAFIN.NS,0.5270804133964703,0.020518315955996513,0.0021068339701741934,0.7316837906837463,0.0038237099070101976,10
