symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
GODREJCP.NS,0.5879403018974698,0.008891308680176735,0.0016896371962502599,0.9496355652809143,0.002474980428814888,1
TATASTEEL.NS,0.5521944165229797,0.03176647424697876,0.0025421977043151855,0.8008349537849426,0.0035686404444277287,2
DMART.NS,0.546990171005018,0.006685921456664801,0.0014818331692367792,0.8158678412437439,0.001733850804157555,3
HCLTECH.NS,0.5429871065192855,0.0021267326083034277,0.0018258272903040051,0.8089472055435181,0.0026087407022714615,4
APOLLOHOSP.NS,0.5411872212775051,0.014065050520002842,0.0019479887560009956,0.7871519923210144,0.012230693362653255,5
KOTAKBANK.NS,0.5293722679372876,0.006552774924784899,0.003461787011474371,0.7592989802360535,0.0022878493182361126,6
TECHM.NS,0.5285076684784145,0.03551630303263664,0.0017883307300508022,0.71612548828125,0.004126923158764839,7
CANBK.NS,0.5200189562980085,0.012376680970191956,0.0030080568976700306,0.7199023365974426,0.004512096755206585,8
ADANIPOWER.NS,0.515337617136538,0.015859736129641533,0.004867607727646828,0.7015133500099182,0.0026196721009910107,9
SBILIFE.NS,0.5135857727844269,0.016669699922204018,0.0015634731389582157,0.6912897825241089,0.002919489284977317,10
