symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
LTIM.NS,0.577087177010253,0.022976497188210487,0.0041639492847025394,0.8971525430679321,0.004143027123063803,1
TATAMOTORS.NS,0.5711932457517832,0.020746193826198578,0.0020225620828568935,0.8783384561538696,0.006776244379580021,2
LT.NS,0.5663940855767577,0.040585506707429886,0.002052090596407652,0.8359183669090271,0.005336476024240255,3
ICICIGI.NS,0.5639883975731208,0.00717545859515667,0.002465073252096772,0.8728591203689575,0.002262319205328822,4
DIVISLAB.NS,0.5497482774779201,0.01834363117814064,0.008806949481368065,0.8168430328369141,0.006968315690755844,5
NTPC.NS,0.5484083109768108,0.015601260587573051,0.0017432963941246271,0.8089693188667297,0.0036587873473763466,6
BEL.NS,0.5474930391181261,0.02436402253806591,0.0018063210882246494,0.7942977547645569,0.0037496606819331646,7
VEDL.NS,0.5367625137558207,0.021069280803203583,0.00249227206222713,0.7636082768440247,0.004374123178422451,8
EICHERMOT.NS,0.5358891988638789,0.026515567675232887,0.00439513148739934,0.7553383708000183,0.004282203037291765,9
PIDILITIND.NS,0.530117828398943,0.015776460990309715,0.0015882700681686401,0.7476124167442322,0.0027104830369353294,10
