symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
CGPOWER.NS,0.6012233130633831,0.008485905826091766,0.0032242462038993835,0.9959874153137207,0.002500142203643918,1
INDUSINDBK.NS,0.5980063868453727,0.009785987436771393,0.0029428459238260984,0.9832494854927063,0.003290813649073243,2
PNB.NS,0.588846002111677,0.017603116109967232,0.0014871248276904225,0.9408363103866577,0.0018511760281398892,3
BAJAJ-AUTO.NS,0.5841261941008269,0.01468033529818058,0.0021917885169386864,0.9297053217887878,0.001584626967087388,4
RECLTD.NS,0.5828487208811566,0.004656971897929907,0.001641139155253768,0.9382609128952026,0.0019664005376398563,5
LTIM.NS,0.5755402231356128,0.0146370530128479,0.001080286456272006,0.9000316262245178,0.002740178257226944,6
SUNPHARMA.NS,0.5661350767943076,0.004885923117399216,0.0010731829097494483,0.8816755414009094,0.001857896102592349,7
TITAN.NS,0.565898668486625,0.0524514839053154,0.004393846727907658,0.8207874298095703,0.009425405412912369,8
ASIANPAINT.NS,0.5649965828284621,0.017237305641174316,0.0018473844975233078,0.8621862530708313,0.002090024296194315,9
BOSCHLTD.NS,0.5606250850250944,0.018921980634331703,0.0031872026156634092,0.8467081785202026,0.0025365829933434725,10
