symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
NTPC.NS,0.5685818966710939,0.009498834609985352,0.0007733714301139116,0.8833812475204468,0.0013585090637207031,1
CGPOWER.NS,0.559952717635315,0.012003124691545963,0.0014700120082125068,0.8519749045372009,0.003090576734393835,2
BANKBARODA.NS,0.5504031490301713,0.004865224473178387,0.0015448431950062513,0.8297350406646729,0.0021889873314648867,3
NESTLEIND.NS,0.5477805419359356,0.01728098653256893,0.0023628403432667255,0.8052566647529602,0.006015796680003405,4
ADANIPOWER.NS,0.5432579490356148,0.017617279663681984,0.0052153682336211205,0.7925854921340942,0.0057981894351542,5
TATAMOTORS.NS,0.5421727218432352,0.014003850519657135,0.0023612750228494406,0.7909318804740906,0.0027718038763850927,6
BEL.NS,0.533323677093722,0.004360968712717295,0.0029599342960864305,0.7748908996582031,0.0023382334038615227,7
BHARTIARTL.NS,0.529124498507008,0.005815719719976187,0.0012999637983739376,0.7572939991950989,0.0017505706055089831,8
ULTRACEMCO.NS,0.5269821393303573,0.005657438188791275,0.0019129803404211998,0.7509768605232239,0.002216339111328125,9
TORNTPHARM.NS,0.508840907283593,0.007738601882010698,0.00191644171718508,0.6877346634864807,0.002098766854032874,10
