symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
LODHA.NS,0.5561360196676105,0.03630866855382919,0.006055816542357206,0.8114309906959534,0.005654243286699057,1
INDHOTEL.NS,0.5533501224592328,0.012296580709517002,0.0031014736741781235,0.8312064409255981,0.0033957085106521845,2
SBILIFE.NS,0.5509136284235865,0.011431114748120308,0.0019855243153870106,0.8231227993965149,0.00284410547465086,3
HINDALCO.NS,0.545024595153518,0.015249582007527351,0.002144387224689126,0.7985602617263794,0.0028691692277789116,4
BAJAJHLDNG.NS,0.5443748926743865,0.016491752117872238,0.005431575700640678,0.7980255484580994,0.004918777383863926,5
BHARTIARTL.NS,0.530058852955699,0.016037676483392715,0.0022435300052165985,0.7477228045463562,0.0018807656597346067,6
LT.NS,0.5262312062084674,0.007028864696621895,0.002543330192565918,0.7472755312919617,0.0015867003239691257,7
DMART.NS,0.5161299825180321,0.012922842055559158,0.004334712866693735,0.7075375318527222,0.0027366599533706903,8
GODREJCP.NS,0.5145921702496707,0.009916446171700954,0.002222190611064434,0.704307496547699,0.002272138139232993,9
INFY.NS,0.5041917994618417,0.008154491893947124,0.0036618001759052277,0.673428475856781,0.001717818551696837,10
