symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
ITC.NS,0.6074616702040657,0.010245031677186489,0.0024212978314608335,1.0136334896087646,0.002059208694845438,1
CHOLAFIN.NS,0.6047412453219294,0.0220304187387228,0.0032483618706464767,0.9896786212921143,0.0039019566029310226,2
TATACONSUM.NS,0.5940567436860873,0.02018587291240692,0.0022219012025743723,0.9554965496063232,0.002456184709444642,3
BAJAJFINSV.NS,0.5863653313252143,0.02148713544011116,0.0018522156169638038,0.9277538061141968,0.003138119587674737,4
PFC.NS,0.5810809871647507,0.029605010524392128,0.003737375605851412,0.9012006521224976,0.005435498431324959,5
BAJAJ-AUTO.NS,0.5606214355910197,0.01813514530658722,0.0037854474503546953,0.8483433723449707,0.0032778147142380476,6
IRFC.NS,0.5570473315194249,0.06249065697193146,0.007928946986794472,0.7814325094223022,0.006360020488500595,7
NTPC.NS,0.5531741980928928,0.015909241512417793,0.0025491327978670597,0.8252508044242859,0.004270155914127827,8
INFY.NS,0.5409815235412678,0.007320554926991463,0.0010696927784010768,0.7945806980133057,0.002298047998920083,9
JINDALSTEL.NS,0.5332359369378536,0.01251847855746746,0.004166105296462774,0.7649279236793518,0.003251171438023448,10
