symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
TATASTEEL.NS,0.5788968534441664,0.01174168474972248,0.002396794268861413,0.9163973927497864,0.003498818026855588,1
HAL.NS,0.5776475453283638,0.021007798612117767,0.004508159589022398,0.9019895792007446,0.003708753501996398,2
LT.NS,0.5493419130682013,0.010475474409759045,0.0016713709337636828,0.8188437819480896,0.0024820028338581324,3
NAUKRI.NS,0.5478677056496962,0.01816796325147152,0.002325038192793727,0.8043267726898193,0.0038308307994157076,4
DRREDDY.NS,0.5417793072178029,0.016036024317145348,0.0017809224082157016,0.7863305807113647,0.002735006157308817,5
TRENT.NS,0.5341967284446583,0.006181258242577314,0.0031040951143950224,0.7755181789398193,0.0029327082447707653,6
PIDILITIND.NS,0.5219711113721133,0.026826022192835808,0.010787587612867355,0.7149232625961304,0.0035795760340988636,7
TECHM.NS,0.5215925756143406,0.011830783449113369,0.00203926139511168,0.7249068021774292,0.002488173544406891,8
CIPLA.NS,0.5188142417930066,0.009325842373073101,0.0022394200786948204,0.7191857695579529,0.002864374779164791,9
BAJAJFINSV.NS,0.5174291873350739,0.01845434121787548,0.0028081033378839493,0.7029662728309631,0.0029658747371286154,10
