symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
HINDUNILVR.NS,0.6075591273023746,0.03050263784825802,0.0017747533274814487,0.9863016605377197,0.007503857836127281,1
IRFC.NS,0.5608161921263672,0.0046233125030994415,0.0012969441013410687,0.8645198345184326,0.0025706158485263586,2
HAVELLS.NS,0.5363419073401019,0.01090940274298191,0.001954661449417472,0.7752151489257812,0.0023792858701199293,3
PNB.NS,0.5305883600376546,0.008358567021787167,0.001996769569814205,0.7594798803329468,0.0028297603130340576,4
JSWSTEEL.NS,0.5303109222790225,0.005454337690025568,0.0027768115978688,0.7632074356079102,0.0023444846738129854,5
ADANIGREEN.NS,0.5286246763309463,0.004342477302998304,0.0022417891304939985,0.7585340738296509,0.0025709038600325584,6
BAJFINANCE.NS,0.5203596885083244,0.01139537338167429,0.00173784582875669,0.7210763096809387,0.002289519179612398,7
AMBUJACEM.NS,0.5170332513516769,0.011731956154108047,0.0017098363023251295,0.709511399269104,0.0027172232512384653,8
INDUSINDBK.NS,0.514840515051037,0.006503608077764511,0.0022193090990185738,0.7096828818321228,0.0020718490704894066,9
HINDALCO.NS,0.5080089572700672,0.007497253827750683,0.0014937942614778876,0.6848606467247009,0.002806647215038538,10
