symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
DLF.NS,0.572982112201862,0.006658397149294615,0.0037961972411721945,0.9048587083816528,0.0026495354250073433,1
RECLTD.NS,0.5481078183511272,0.008813782595098019,0.0035266943741589785,0.8188010454177856,0.0028352495282888412,2
DIVISLAB.NS,0.5393794772913679,0.03979301452636719,0.0028551227878779173,0.7477293610572815,0.0039029463659971952,3
LT.NS,0.5369220755062998,0.00878854375332594,0.0019795065745711327,0.780001699924469,0.0023720816243439913,4
BAJAJHLDNG.NS,0.5318550964351743,0.006156145595014095,0.005054167937487364,0.7696962952613831,0.0036660919431596994,5
BANKBARODA.NS,0.5288475114386528,0.009049422107636929,0.0038968748413026333,0.7546560168266296,0.002298298291862011,6
IOC.NS,0.5275923993671313,0.012035541236400604,0.001984180184081197,0.7445781230926514,0.0024845765437930822,7
PFC.NS,0.5253763066371903,0.005568460561335087,0.002922461135312915,0.7467522025108337,0.0034989959094673395,8
RELIANCE.NS,0.5250857202336192,0.01030516903847456,0.0010682884603738785,0.7376137971878052,0.0012570281978696585,9
PIDILITIND.NS,0.5177558819996193,0.008532668463885784,0.0019639732781797647,0.7164400219917297,0.002111228881403804,10
