symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
ICICIPRULI.NS,0.567141312872991,0.008012695237994194,0.0025534587912261486,0.8823409080505371,0.002835591323673725,1
ASIANPAINT.NS,0.5662274825735949,0.010165168903768063,0.0013504651142284274,0.875221848487854,0.0014962407294660807,2
HINDALCO.NS,0.5362888805568218,0.019436324015259743,0.0034557729959487915,0.7651702761650085,0.002608821028843522,3
TORNTPHARM.NS,0.5280627220636234,0.009979954920709133,0.0028788435738533735,0.7497813105583191,0.003022565273568034,4
TATAMOTORS.NS,0.5252790452446788,0.023199815303087234,0.007294162642210722,0.7272912263870239,0.003283140016719699,5
MARUTI.NS,0.5224330392549745,0.0032846673857420683,0.0016541251679882407,0.7387180328369141,0.0023126748856157064,6
COALINDIA.NS,0.5224104702472687,0.022887736558914185,0.0037009119987487793,0.7145521640777588,0.0029004968237131834,7
INDHOTEL.NS,0.5187229237519204,0.012823602184653282,0.004955093376338482,0.7169333696365356,0.0029050016310065985,8
MOTHERSON.NS,0.5166308630257845,0.013368207961320877,0.0029066093266010284,0.7071852087974548,0.004822057206183672,9
RELIANCE.NS,0.5125225026800763,0.00819160882383585,0.0009354599169455469,0.6984216570854187,0.0020594391971826553,10
