symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
POWERGRID.NS,0.5917061661952175,0.023556753993034363,0.0017588419141247869,0.9427037239074707,0.002236497588455677,1
GRASIM.NS,0.5801716863643378,0.00648098299279809,0.0017987373284995556,0.9270630478858948,0.002314007841050625,2
PFC.NS,0.5793636876856908,0.008014244958758354,0.0012702259700745344,0.9217968583106995,0.002513186540454626,3
M&M.NS,0.5790836083469912,0.021762622520327568,0.002099038800224662,0.903360903263092,0.003424299880862236,4
INDIGO.NS,0.5714434508001431,0.007952280342578888,0.002269117860123515,0.8964775800704956,0.002432619920000434,5
TATACONSUM.NS,0.5592409760924056,0.018907202407717705,0.0027513375971466303,0.8416783213615417,0.002641385653987527,6
SBILIFE.NS,0.5475914338836446,0.011058389209210873,0.0031320706475526094,0.8136923313140869,0.00161217269487679,7
APOLLOHOSP.NS,0.5456991851096973,0.011224329471588135,0.0011271636467427015,0.8051586747169495,0.001933450112119317,8
HAVELLS.NS,0.5356553629040718,0.011297333985567093,0.002803623676300049,0.77325838804245,0.002756972797214985,9
ULTRACEMCO.NS,0.5338522413163446,0.01013096235692501,0.0015954122645780444,0.7675949335098267,0.0030417845118790865,10
