symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
AXISBANK.NS,0.5702692887280136,0.0023966075386852026,0.0011608651839196682,0.8988630175590515,0.001222846214659512,1
VEDL.NS,0.5616358949104323,0.018204813823103905,0.002501907991245389,0.8503484725952148,0.0034444108605384827,2
ADANIPOWER.NS,0.5550287841586395,0.014785170555114746,0.002957662334665656,0.833340048789978,0.002312594559043646,3
JSWSTEEL.NS,0.5500983868725597,0.013482620008289814,0.0011936770752072334,0.8168781399726868,0.0018514256225898862,4
ZYDUSLIFE.NS,0.5474823482101783,0.006239505019038916,0.002024848712608218,0.8186466693878174,0.002048020949587226,5
TATAPOWER.NS,0.5408548772218637,0.0032035266049206257,0.0014495061477646232,0.8000277280807495,0.0013368710642680526,6
INDIGO.NS,0.5402598304674029,0.005681472364813089,0.0014620907604694366,0.7947528958320618,0.002782421186566353,7
PIDILITIND.NS,0.5298143322113902,0.005771644879132509,0.00197080010548234,0.7603230476379395,0.0017578352708369493,8
TATAMOTORS.NS,0.5283053793595172,0.010601184330880642,0.0018366138683632016,0.7487196326255798,0.004185318946838379,9
TCS.NS,0.5259768494754098,0.013878189027309418,0.001091805170290172,0.7358437180519104,0.0013834083219990134,10
