symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
IRFC.NS,0.6053931626025587,0.010146317072212696,0.0024589155800640583,1.0069077014923096,0.0016997288912534714,1
PIDILITIND.NS,0.6001494549564086,0.004891825374215841,0.0013942810473963618,0.9953700304031372,0.0015269359573721886,2
BANKBARODA.NS,0.5586288043647074,0.004548667464405298,0.0016656470252200961,0.8576967716217041,0.0022329739294946194,3
BPCL.NS,0.5569097974919714,0.009061935357749462,0.0015045312466099858,0.8457879424095154,0.0022398957516998053,4
CGPOWER.NS,0.5517560809967108,0.024565862491726875,0.001738759339787066,0.8081712126731873,0.002877450082451105,5
TORNTPHARM.NS,0.5404991443967446,0.008315223269164562,0.0012954126577824354,0.7918722629547119,0.0020124907605350018,6
TECHM.NS,0.5367558947589715,0.0038425747770816088,0.0006660614744760096,0.7847289443016052,0.0017725012730807066,7
ITC.NS,0.5197174587054177,0.006573170889168978,0.0012682357337325811,0.7248955368995667,0.0013087681727483869,8
DIVISLAB.NS,0.519668872153852,0.010052995756268501,0.0017585746245458722,0.7205841541290283,0.0020096106454730034,9
ADANIGREEN.NS,0.5193010020186193,0.009843898005783558,0.0013857685262337327,0.7192639112472534,0.001472674310207367,10
