symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
GAIL.NS,0.5611103475093842,0.02185833267867565,0.0021426454186439514,0.8433660268783569,0.0049498663283884525,1
SHREECEM.NS,0.5368533032247796,0.0027157904114574194,0.0025784040335565805,0.7884683609008789,0.002898414386436343,2
HCLTECH.NS,0.5315391635056584,0.006771496031433344,0.002652780618518591,0.7654213309288025,0.005948517005890608,3
PIDILITIND.NS,0.5312765986891463,0.006392060313373804,0.002400584751740098,0.7647998332977295,0.002440718235448003,4
MOTHERSON.NS,0.522223004931584,0.03724992647767067,0.002365086693316698,0.6934418678283691,0.006836606189608574,5
ITC.NS,0.5135799655690789,0.014793820679187775,0.003808246925473213,0.6960163712501526,0.00204211613163352,6
HDFCBANK.NS,0.5096843295730651,0.017352722585201263,0.0016345502808690071,0.6774453520774841,0.0027684636879712343,7
LODHA.NS,0.509503207821399,0.009781000204384327,0.003875059075653553,0.6891777515411377,0.004782503005117178,8
ADANIPOWER.NS,0.5061520555289462,0.021112319082021713,0.001988711068406701,0.6610124707221985,0.004252519458532333,9
RECLTD.NS,0.49894713261164725,0.030321836471557617,0.005150434095412493,0.6278784275054932,0.005127325188368559,10
