symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
M&M.NS,0.6032077824929729,0.0065227774903178215,0.0020390667486935854,1.0040346384048462,0.002693234710022807,1
ITC.NS,0.574584277626127,0.007215442135930061,0.001270468346774578,0.9069308042526245,0.0011521383421495557,2
IRFC.NS,0.5516220271587371,0.0035930569283664227,0.017009416595101357,0.8509587645530701,0.0025410798843950033,3
NESTLEIND.NS,0.5499836914939805,0.007207727525383234,0.0021163129713386297,0.8257849812507629,0.0020014382898807526,4
PNB.NS,0.5426449584774673,0.015946853905916214,0.004086284898221493,0.7916403412818909,0.0026566926389932632,5
VEDL.NS,0.5408803533297032,0.005292585119605064,0.004210734274238348,0.8000884652137756,0.0025032099802047014,6
COALINDIA.NS,0.5395946974051185,0.004055819474160671,0.0017610496142879128,0.795002281665802,0.0016237548552453518,7
ICICIPRULI.NS,0.5351181483012624,0.006770099513232708,0.0016265331069007516,0.7763268947601318,0.0021444642916321754,8
SIEMENS.NS,0.5310579170822165,0.009492451325058937,0.0015094437403604388,0.7590458989143372,0.0021382153499871492,9
SUNPHARMA.NS,0.530404195911251,0.007918021641671658,0.002138173906132579,0.7595947980880737,0.001427947892807424,10
