symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
JINDALSTEL.NS,0.6071550692431629,0.002260795794427395,0.0025957031175494194,1.0234315395355225,0.002227405784651637,1
PIDILITIND.NS,0.5994017812656238,0.004336655605584383,0.0014780855271965265,0.9937018156051636,0.001535376301035285,2
TECHM.NS,0.5759270718786864,0.01041431538760662,0.002161384094506502,0.9080325365066528,0.002979095559567213,3
TITAN.NS,0.5680752803164069,0.008905650116503239,0.0008436290663667023,0.8825536966323853,0.0012481202138587832,4
HDFCBANK.NS,0.5544823777861894,0.005070311948657036,0.0021412307396531105,0.8436554074287415,0.0015788320451974869,5
MARUTI.NS,0.5524295059032738,0.010390471667051315,0.0030134180560708046,0.8305911421775818,0.0018653033766895533,6
ADANIPOWER.NS,0.5512506169499829,-0.014437917619943619,0.002531728008762002,0.8592843413352966,-0.002373181050643325,7
NTPC.NS,0.5364260867470876,0.009535118006169796,0.001372629078105092,0.7767460942268372,0.0018561561591923237,8
DIVISLAB.NS,0.5333694714703597,0.019493795931339264,0.001669589546509087,0.7535760998725891,0.002720613032579422,9
DABUR.NS,0.5320575481047853,0.012427108362317085,0.0026003129314631224,0.759555995464325,0.002254028804600239,10
