symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
PFC.NS,0.5679309581173584,0.017071422189474106,0.00316316238604486,0.8735044598579407,0.0030606219079345465,1
CIPLA.NS,0.5653512674150989,0.019023152068257332,0.003227190813049674,0.8623672127723694,0.002661768812686205,2
SUNPHARMA.NS,0.5347839126829057,0.010992424562573433,0.004730541724711657,0.7726870179176331,0.0035005647223442793,3
BAJAJHLDNG.NS,0.5243325106799602,0.049922533333301544,0.002857021987438202,0.6840686798095703,0.008446385152637959,4
LODHA.NS,0.5223777054110542,0.025269391015172005,0.0032526880968362093,0.7108191847801208,0.005612984765321016,5
ICICIGI.NS,0.5219846166670322,0.024996764957904816,0.0033083930611610413,0.7099280953407288,0.003306441009044647,6
PIDILITIND.NS,0.519818588765338,0.021062446758151054,0.0014774487353861332,0.7061228156089783,0.0009445587638765574,7
ASIANPAINT.NS,0.5197922546067275,0.004666415974497795,0.0016037338646128774,0.7280226945877075,0.002068053698167205,8
SBILIFE.NS,0.518495230935514,0.01639878749847412,0.00932268612086773,0.7157750725746155,0.004914616700261831,9
MARUTI.NS,0.5165932028088719,0.002710913075134158,0.0024128719232976437,0.7207756638526917,0.0019123220117762685,10
