date,open,high,low,close,volume
2024-04-01 09:15:00,25850.05,26096.65,25800.0,26096.65,1061
2024-04-01 09:30:00,26096.65,26122.45,26002.55,26016.1,544
2024-04-01 09:45:00,26016.1,26098.7,25988.45,26077.25,324
2024-04-01 10:00:00,26077.25,26134.55,26065.1,26100.0,422
2024-04-01 10:15:00,26100.0,26182.55,26091.9,26136.9,551
2024-04-01 10:30:00,26136.9,26157.6,26117.35,26131.85,188
2024-04-01 10:45:00,26131.85,26133.05,26093.2,26114.75,258
2024-04-01 11:00:00,26129.95,26198.45,26110.4,26198.3,695
2024-04-01 11:15:00,26198.3,26221.0,26159.05,26197.6,564
2024-04-01 11:30:00,26197.6,26299.0,26183.2,26277.95,964
2024-04-01 11:45:00,26277.95,26380.0,26264.1,26368.95,1586
2024-04-01 12:00:00,26368.95,26479.35,26360.0,26423.9,1209
2024-04-01 12:15:00,26423.9,26436.1,26335.55,26354.8,1077
2024-04-01 12:30:00,26352.0,26373.95,26335.0,26350.5,435
2024-04-01 12:45:00,26350.5,26448.0,26309.35,26432.1,1119
2024-04-01 13:00:00,26432.1,26465.05,26400.05,26429.85,687
2024-04-01 13:15:00,26429.85,26474.35,26411.6,26449.95,411
2024-04-01 13:30:00,26449.95,26470.65,26425.2,26446.55,147
2024-04-01 13:45:00,26449.25,26475.0,26410.0,26418.7,503
2024-04-01 14:00:00,26418.7,26485.65,26400.0,26411.7,1059
2024-04-01 14:15:00,26411.7,26485.8,26400.0,26400.0,2009
2024-04-01 14:30:00,26400.0,26453.3,26400.0,26404.4,1195
2024-04-01 14:45:00,26404.4,26427.95,26400.0,26407.7,1072
2024-04-01 15:00:00,26407.7,26477.55,26407.7,26463.75,790
2024-04-01 15:15:00,26465.8,26485.0,26400.0,26400.0,1421
2024-04-02 09:15:00,26458.0,26458.0,26276.4,26424.35,1286
2024-04-02 09:30:00,26424.35,26468.15,26420.0,26434.6,291
2024-04-02 09:45:00,26434.6,26491.0,26401.65,26454.85,457
2024-04-02 10:00:00,26444.0,26464.6,26385.1,26395.0,274
