symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
HAVELLS.NS,0.5603441309183836,0.023891296237707138,0.014357279986143112,0.8503159880638123,0.009201427921652794,1
PFC.NS,0.5482000563293695,0.028099050745368004,0.024810906499624252,0.8146790266036987,0.018838703632354736,2
EICHERMOT.NS,0.5474767941981554,0.02111179009079933,0.015552658587694168,0.8123262524604797,0.010307937860488892,3
BAJAJ-AUTO.NS,0.5429982811212539,0.02938837558031082,0.01453012228012085,0.785339891910553,0.011590770445764065,4
BOSCHLTD.NS,0.5386273864656687,0.025170067325234413,0.015476178377866745,0.7773407101631165,0.015857752412557602,5
SHREECEM.NS,0.5294429274275898,0.022263504564762115,0.015292802825570107,0.7504178881645203,0.009999806992709637,6
GODREJCP.NS,0.5259683134965598,0.06051494926214218,0.014886110089719296,0.6874272227287292,0.01249944232404232,7
HEROMOTOCO.NS,0.5217377931810915,0.025688499212265015,0.010591735132038593,0.7154663801193237,0.011219191364943981,8
CGPOWER.NS,0.5195730295032263,0.05865766480565071,0.02300625666975975,0.6767061352729797,0.016521651297807693,9
SBIN.NS,0.518630258180201,0.03709578886628151,0.021411510184407234,0.7007179856300354,0.018244726583361626,10
