symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
NAUKRI.NS,0.5866194463334977,0.03526797518134117,0.014173510484397411,0.9225476980209351,0.012002246454358101,1
DRREDDY.NS,0.5814379107207059,0.03930109739303589,0.009530898183584213,0.8952558040618896,0.010988191701471806,2
BEL.NS,0.5766021830961108,0.07138184458017349,0.01604912243783474,0.8428806066513062,0.01825225166976452,3
PNB.NS,0.5735280629247426,0.04567086324095726,0.020737286657094955,0.8716030120849609,0.0189946498721838,4
CIPLA.NS,0.5556317809037864,0.034816328436136246,0.013989432714879513,0.8196735978126526,0.009407918900251389,5
ADANIENT.NS,0.5529884960502387,0.04459977522492409,0.017280753701925278,0.8011093735694885,0.028076745569705963,6
ADANIGREEN.NS,0.5511268764734268,0.02339451014995575,0.020101159811019897,0.825998067855835,0.02008648030459881,7
VEDL.NS,0.5475545713678003,0.0707816556096077,0.02582983858883381,0.7566362023353577,0.02599123865365982,8
TORNTPHARM.NS,0.5424597857519984,0.02176784537732601,0.01597919873893261,0.7951546907424927,0.01630694419145584,9
WIPRO.NS,0.5411872469820083,0.02371571958065033,0.012530696578323841,0.7848672270774841,0.012887910008430481,10
