symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
RECLTD.NS,0.6059740599244833,0.06708767265081406,0.02178264781832695,0.9522459506988525,0.027154041454195976,1
HINDALCO.NS,0.6039178538136184,0.06261824816465378,0.013081028126180172,0.9426495432853699,0.01691245846450329,2
SIEMENS.NS,0.5985101079568267,0.07358250021934509,0.026771454140543938,0.9236951470375061,0.02577143721282482,3
HAL.NS,0.5964649897068739,0.10963611304759979,0.02799096331000328,0.8700261116027832,0.024797162041068077,4
PFC.NS,0.5846445122733712,0.09215319901704788,0.029822008684277534,0.8557661175727844,0.03219391033053398,5
BANKBARODA.NS,0.5836787425912917,0.03964342176914215,0.015234184451401234,0.9079720973968506,0.016835439950227737,6
TATASTEEL.NS,0.57264637760818,0.03583165258169174,0.014894243329763412,0.8759399652481079,0.015325627289712429,7
ADANIGREEN.NS,0.5661527430638671,0.040441930294036865,0.030326692387461662,0.8635799288749695,0.026211244985461235,8
SHREECEM.NS,0.5574675532057881,0.031050540506839752,0.012667397037148476,0.8294918537139893,0.014781405217945576,9
INDUSINDBK.NS,0.5558005741797387,0.039044011384248734,0.015561270527541637,0.8161711692810059,0.016433583572506905,10
