symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
HAVELLS.NS,0.5883682150393724,0.022063348442316055,0.015618044883012772,0.9474276304244995,0.00624091736972332,1
PFC.NS,0.567611512169242,0.04836367815732956,0.02449367567896843,0.8520471453666687,0.019396014511585236,2
ICICIPRULI.NS,0.5570750545710326,0.01629229635000229,0.02072974666953087,0.8559235334396362,0.015154888853430748,3
TRENT.NS,0.5477548290975391,0.044978104531764984,0.012763791717588902,0.7786424160003662,0.015853701159358025,4
HEROMOTOCO.NS,0.5439918990246952,0.025530945509672165,0.013718700967729092,0.7929837703704834,0.01295806560665369,5
HDFCLIFE.NS,0.5432335725054145,0.05011560022830963,0.018241090700030327,0.7621988654136658,0.009737763553857803,6
NAUKRI.NS,0.5424169505015015,0.0388423316180706,0.017954694107174873,0.7742214202880859,0.031005170196294785,7
HINDUNILVR.NS,0.5357312008738517,0.05623707175254822,0.015778884291648865,0.7265667915344238,0.021197382360696793,8
CANBK.NS,0.5344644801691174,0.02530820108950138,0.01770840771496296,0.7655124068260193,0.018271662294864655,9
HAL.NS,0.5322803074494004,0.04776596650481224,0.027777032926678658,0.7383567690849304,0.021388743072748184,10
