symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
BEL.NS,0.5772020265460014,0.0658106878399849,0.01800347864627838,0.85426265001297,0.0161005649715662,1
M&M.NS,0.5670052833855151,0.042914196848869324,0.022654809057712555,0.8554534912109375,0.01482350192964077,2
GAIL.NS,0.5665826288051903,0.022313712164759636,0.014508374966681004,0.8733655214309692,0.014013060368597507,3
SHREECEM.NS,0.5645549424923957,0.050707973539829254,0.01291301567107439,0.8271521925926208,0.010085557587444782,4
LODHA.NS,0.560814107209444,0.04946563020348549,0.0453084334731102,0.8487346172332764,0.023889806121587753,5
ZYDUSLIFE.NS,0.5533488165121525,0.04108007624745369,0.006742478813976049,0.7964650988578796,0.012924407608807087,6
SIEMENS.NS,0.548608585447073,0.03251044824719429,0.010826684534549713,0.7961747050285339,0.016296708956360817,7
JSWENERGY.NS,0.5459874721243978,0.06748894602060318,0.0197626743465662,0.7497356534004211,0.024616962298750877,8
KOTAKBANK.NS,0.5431296836584806,0.021372778341174126,0.011051986366510391,0.7929872274398804,0.010398363694548607,9
BAJAJ-AUTO.NS,0.5373850641772151,0.019171399995684624,0.01611095480620861,0.7818326354026794,0.009694905951619148,10
