symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
JSWSTEEL.NS,0.586059236433357,0.012824280187487602,0.008692163042724133,0.9451239109039307,0.014788873493671417,1
VEDL.NS,0.5770616346970201,0.056607212871313095,0.02125711925327778,0.8693196177482605,0.0190128143876791,2
BEL.NS,0.5522303184494376,0.036316171288490295,0.01647634617984295,0.808822512626648,0.019118892028927803,3
HAVELLS.NS,0.5475707264617085,0.015788624063134193,0.0153923649340868,0.819576621055603,0.015531366690993309,4
PFC.NS,0.535877020470798,0.0527242012321949,0.021907052025198936,0.7378648519515991,0.02242371439933777,5
INDHOTEL.NS,0.5289493381977081,0.03508882597088814,0.024930104613304138,0.7413094639778137,0.017474258318543434,6
BAJAJFINSV.NS,0.525694592576474,0.04607527330517769,0.01067280676215887,0.7015544176101685,0.012446464039385319,7
HAL.NS,0.5248482642695308,0.07405615597963333,0.024468233808875084,0.6752209067344666,0.024375176057219505,8
SHREECEM.NS,0.5213250403292476,0.02842477709054947,0.01551938895136118,0.7153698205947876,0.01468729879707098,9
ICICIPRULI.NS,0.5160805872641504,0.011148893274366856,0.015348031185567379,0.7207514643669128,0.01552542857825756,10
