symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
HAVELLS.NS,0.5743206802755594,0.05350407585501671,0.015759620815515518,0.8588231205940247,0.01610519364476204,1
ICICIGI.NS,0.5511926515959202,0.023846745491027832,0.014068330638110638,0.8195815086364746,0.018215453252196312,2
ICICIPRULI.NS,0.5478683589026332,0.010844667442142963,0.016024040058255196,0.8277923464775085,0.011701053939759731,3
TRENT.NS,0.5430596198886632,0.028794897720217705,0.01805274561047554,0.7898582816123962,0.02141740173101425,4
JSWSTEEL.NS,0.5428708917461336,0.021083565428853035,0.015481154434382915,0.7969393730163574,0.01041085459291935,5
IOC.NS,0.5415993073023855,0.042965780943632126,0.010597449727356434,0.7586407661437988,0.017596466466784477,6
NTPC.NS,0.539149213861674,0.04221906512975693,0.012999779544770718,0.753871738910675,0.015985818579792976,7
M&M.NS,0.5322462869808078,0.050430528819561005,0.01985151134431362,0.7267650961875916,0.022387953475117683,8
BANKBARODA.NS,0.5316050847992301,0.032801609486341476,0.013994304463267326,0.7422757744789124,0.01697792112827301,9
BPCL.NS,0.5270147699862718,0.02909737639129162,0.02065248414874077,0.7385718822479248,0.015960173681378365,10
