symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
BHARTIARTL.NS,0.608233083691448,0.03395199775695801,0.010767514817416668,0.9929417967796326,0.010508834384381771,1
SIEMENS.NS,0.5756857179105281,0.034245166927576065,0.030517078936100006,0.9038092494010925,0.012539338320493698,2
HINDUNILVR.NS,0.574618520680815,0.04777015373110771,0.013750818558037281,0.8654523491859436,0.013104252517223358,3
ONGC.NS,0.5741826023906469,0.07934247702360153,0.03930763527750969,0.8474596738815308,0.022461457177996635,4
TATAPOWER.NS,0.5641194077208638,0.05454838648438454,0.02293991483747959,0.8306067585945129,0.03732575848698616,5
HAVELLS.NS,0.555630406178534,0.04059561342000961,0.015395762398838997,0.813369631767273,0.014808638021349907,6
CIPLA.NS,0.5519814370200038,0.033594585955142975,0.022042563185095787,0.8171879053115845,0.011212386190891266,7
NTPC.NS,0.5469302463345229,0.04167703539133072,0.01282061543315649,0.7803520560264587,0.015629593282938004,8
ADANIPOWER.NS,0.5464510193094612,0.032632164657115936,0.016061915084719658,0.7940557599067688,0.022171106189489365,9
IOC.NS,0.5451871150173246,0.03831081837415695,0.014386248774826527,0.7805955410003662,0.02283646911382675,10
