symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
LT.NS,0.6082600381225347,0.02750600315630436,0.02206433191895485,1.0129231214523315,0.013889024965465069,1
MOTHERSON.NS,0.5927198952063919,0.040904268622398376,0.020928381010890007,0.9421223402023315,0.017076650634407997,2
POWERGRID.NS,0.5866694303229452,0.021768027916550636,0.016096653416752815,0.9426373839378357,0.016171924769878387,3
TATASTEEL.NS,0.574011481180787,0.0339704230427742,0.01671384647488594,0.8847915530204773,0.011340867727994919,4
MARUTI.NS,0.5512733468785882,0.034897319972515106,0.01533191092312336,0.8063799738883972,0.015014604665338993,5
VEDL.NS,0.5477307837456464,0.09407861530780792,0.015935566276311874,0.7162666916847229,0.01455574482679367,6
DLF.NS,0.5444376262836158,0.04210919886827469,0.01348405983299017,0.77213054895401,0.0129918297752738,7
DABUR.NS,0.5434945124201477,0.015438776463270187,0.010532586835324764,0.80159592628479,0.0098691051825881,8
TCS.NS,0.5373718174174428,0.01886192336678505,0.013725990429520607,0.7798161506652832,0.012370485812425613,9
PNB.NS,0.5309587479569018,0.04892401397228241,0.01263024378567934,0.7172607183456421,0.01776924729347229,10
