symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
TRENT.NS,0.6061405779793858,0.09793487936258316,0.02048797346651554,0.9103767275810242,0.01707463338971138,1
ITC.NS,0.5878859860822558,0.057162247598171234,0.01628354750573635,0.8996871709823608,0.021571075543761253,2
HAVELLS.NS,0.58713837293908,0.01783023215830326,0.014877907000482082,0.9482321739196777,0.012766731902956963,3
PFC.NS,0.5607806820422411,0.05301818996667862,0.029760126024484634,0.8283381462097168,0.02196291834115982,4
BEL.NS,0.5551863299682736,0.06569737195968628,0.017388248816132545,0.7804128527641296,0.022201869636774063,5
BAJAJFINSV.NS,0.5508225258439778,0.053980451077222824,0.012500043958425522,0.7766011953353882,0.012206186540424824,6
ZYDUSLIFE.NS,0.5444640185683965,0.033506378531455994,0.02174694463610649,0.7919518351554871,0.011552068404853344,7
GODREJCP.NS,0.5403672823682427,0.023698093369603157,0.015795866027474403,0.785422682762146,0.01771039515733719,8
DIVISLAB.NS,0.5365443708375096,0.03482727333903313,0.019862109795212746,0.7619069814682007,0.015072351321578026,9
ADANIPORTS.NS,0.534649839438498,0.0506303571164608,0.02359132654964924,0.7382503151893616,0.024702655151486397,10
