symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
BANKBARODA.NS,0.5800495939329267,0.023297352716326714,0.018305035308003426,0.92074054479599,0.012458163313567638,1
HINDALCO.NS,0.5671791467815637,0.03629037365317345,0.011548224836587906,0.8537582159042358,0.016289880499243736,2
LODHA.NS,0.5602634888142347,0.06350883841514587,0.037727680057287216,0.8205941915512085,0.028274204581975937,3
TATACONSUM.NS,0.5581136032938957,0.028302107006311417,0.018896669149398804,0.841539204120636,0.019488347694277763,4
BHARTIARTL.NS,0.5502489203587174,0.04808938130736351,0.01294209249317646,0.7829859852790833,0.013000773265957832,5
ICICIGI.NS,0.5410412721335888,0.013400713913142681,0.015662487596273422,0.8012657761573792,0.0090325977653265,6
JINDALSTEL.NS,0.5325212903320788,0.03430623188614845,0.01691605895757675,0.7462453842163086,0.01738843508064747,7
IOC.NS,0.5252618193626404,0.0430326908826828,0.021392226219177246,0.7148880362510681,0.014854882843792439,8
DLF.NS,0.5247840842232108,0.055623721331357956,0.017539946362376213,0.6926552653312683,0.013513585552573204,9
LT.NS,0.52078095395118,0.03873888775706291,0.015338802710175514,0.6996234655380249,0.015052739530801773,10
