symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
RECLTD.NS,0.5662801038473844,0.09310842305421829,0.041720058768987656,0.8051758408546448,0.04001715034246445,1
JSWENERGY.NS,0.5483338231220841,0.05187927559018135,0.02363889105618,0.782245934009552,0.027109352871775627,2
CIPLA.NS,0.5473362058401108,0.02199936844408512,0.01571401208639145,0.8108355402946472,0.011071449145674706,3
ICICIPRULI.NS,0.546023621968925,0.07413706183433533,0.020287981256842613,0.7415173053741455,0.026996038854122162,4
ZYDUSLIFE.NS,0.5364885589107871,0.04423912614583969,0.01708577387034893,0.746395468711853,0.021038394421339035,5
ASIANPAINT.NS,0.5222420431673527,0.018928784877061844,0.013631992042064667,0.7292004227638245,0.010631700046360493,6
IRFC.NS,0.5216519631445408,0.043836575001478195,0.03580465167760849,0.7161957621574402,0.02395503781735897,7
PFC.NS,0.5162434253841639,0.07461412250995636,0.04725884273648262,0.6685847640037537,0.03250052407383919,8
TATAMOTORS.NS,0.5125655706971883,0.055095043033361435,0.04524737223982811,0.6803392171859741,0.015509558841586113,9
GRASIM.NS,0.5112339856103063,0.03833609074354172,0.024590978398919106,0.677589476108551,0.014410490170121193,10
