symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
NAUKRI.NS,0.5720373665913938,0.03085976094007492,0.011766670271754265,0.8774115443229675,0.015494507737457752,1
GODREJCP.NS,0.5708374949172139,0.016932575032114983,0.016391800716519356,0.8966066837310791,0.019597414880990982,2
DRREDDY.NS,0.5546694859862328,0.04209461808204651,0.010438010096549988,0.8032101392745972,0.010444508865475655,3
TITAN.NS,0.5514422682113945,0.026261813938617706,0.010333717800676823,0.8134588599205017,0.011817206628620625,4
PNB.NS,0.5505293119698762,0.045404620468616486,0.015193793922662735,0.7897520065307617,0.019395098090171814,5
ONGC.NS,0.546060006134212,0.07846330851316452,0.018891608342528343,0.7344738841056824,0.010995395481586456,6
DMART.NS,0.5417399706318974,0.028701594099402428,0.02998046763241291,0.7975115776062012,0.01683484949171543,7
CIPLA.NS,0.5336557761766016,0.02710351161658764,0.014520359225571156,0.7572349309921265,0.011142986826598644,8
BEL.NS,0.5234475467354058,0.05132529139518738,0.02294306829571724,0.6993345022201538,0.014306556433439255,9
LT.NS,0.5231300733052194,0.03773370385169983,0.011535736732184887,0.7049910426139832,0.016537223011255264,10
