symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
ICICIGI.NS,0.5619547347538173,0.029524780809879303,0.010672426782548428,0.8444885015487671,0.009480603039264679,1
SIEMENS.NS,0.5544138297438621,0.03140857070684433,0.020533159375190735,0.8267011642456055,0.011838085018098354,2
PFC.NS,0.5520176962018013,0.047941483557224274,0.027669772505760193,0.8038067817687988,0.021148620173335075,3
CGPOWER.NS,0.5515308082103729,0.05866825208067894,0.018232420086860657,0.7784441113471985,0.018876342102885246,4
NESTLEIND.NS,0.5465029939077795,0.018821915611624718,0.009984168224036694,0.8065649271011353,0.009253552183508873,5
TATAPOWER.NS,0.5369087144732475,0.045792631804943085,0.018493250012397766,0.7471321225166321,0.019659319892525673,6
BAJAJFINSV.NS,0.5349908702075481,0.034939106553792953,0.00828186422586441,0.7449992895126343,0.009645853191614151,7
GODREJCP.NS,0.5311435863375663,0.030655615031719208,0.03443773090839386,0.7640421986579895,0.021389594301581383,8
IRFC.NS,0.5307765349745751,0.05812405049800873,0.031683191657066345,0.7234395742416382,0.024609331041574478,9
LODHA.NS,0.5280679928138852,0.040099069476127625,0.023104393854737282,0.7298656105995178,0.026271311566233635,10
