symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
PFC.NS,0.615412762388587,0.07071446627378464,0.02033255621790886,0.9774224758148193,0.026278123259544373,1
TATAMOTORS.NS,0.6088008645921945,0.054275475442409515,0.018198836594820023,0.9751677513122559,0.02174310013651848,2
IRFC.NS,0.6061709253117442,0.04480395466089249,0.014290114864706993,0.975121259689331,0.025550834834575653,3
ONGC.NS,0.6054683424532413,0.08024031668901443,0.016619540750980377,0.9278602600097656,0.025143679231405258,4
SIEMENS.NS,0.6044801943004131,0.03609443083405495,0.011760242283344269,0.9785683155059814,0.017050160095095634,5
GRASIM.NS,0.5895203628577292,0.031657952815294266,0.015099537558853626,0.9379568099975586,0.020326342433691025,6
MARUTI.NS,0.5810583498328925,0.051906391978263855,0.012123536318540573,0.8797761797904968,0.01531477365642786,7
HAL.NS,0.5728100962936877,0.05847160890698433,0.017068348824977875,0.8484731912612915,0.020297344774007797,8
TATASTEEL.NS,0.5708628076128661,0.031480733305215836,0.009904741309583187,0.8708064556121826,0.021430006250739098,9
INDUSINDBK.NS,0.5625062405131757,0.03557100519537926,0.01490908395498991,0.8425018787384033,0.01618673838675022,10
