symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
DIVISLAB.NS,0.5631434706971049,0.033449217677116394,0.011139145120978355,0.8436850905418396,0.012261022813618183,1
BOSCHLTD.NS,0.5610441972501575,0.025388203561306,0.014314168132841587,0.8506105542182922,0.014898055233061314,2
RECLTD.NS,0.5468006320297718,0.04464322701096535,0.03639557212591171,0.7995400428771973,0.029146749526262283,3
ZYDUSLIFE.NS,0.5372078390326351,0.025689346715807915,0.006995923351496458,0.7634362578392029,0.007747765630483627,4
TATAPOWER.NS,0.5342466073110699,0.038811683654785156,0.013443464413285255,0.7425165772438049,0.01557272020727396,5
HAVELLS.NS,0.5308031310327351,0.05256250128149986,0.012641766108572483,0.7119022011756897,0.012871649116277695,6
GRASIM.NS,0.5254720654338598,0.04001341760158539,0.012430679053068161,0.7106530070304871,0.009708336554467678,7
SHREECEM.NS,0.5232540875673294,0.037929195910692215,0.008788242936134338,0.7023962736129761,0.012664844281971455,8
KOTAKBANK.NS,0.5152691784314811,0.019137298688292503,0.013151413761079311,0.7051989436149597,0.010771606117486954,9
HINDALCO.NS,0.5098948186263441,0.05428929626941681,0.021690605208277702,0.6489542722702026,0.017541686072945595,10
