symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
COALINDIA.NS,0.5919627931900322,0.022222530096769333,0.010755167342722416,0.9543344378471375,0.01774832420051098,1
SIEMENS.NS,0.5772952606901527,0.06533189117908478,0.018015606328845024,0.8552239537239075,0.024134894832968712,2
CHOLAFIN.NS,0.576487280242145,0.0347977839410305,0.014037122949957848,0.8892643451690674,0.01777789182960987,3
IRFC.NS,0.5756366133689881,0.03549755737185478,0.013867869973182678,0.8853265047073364,0.01741567999124527,4
CGPOWER.NS,0.574387576803565,0.07966963946819305,0.026851069182157516,0.8352501392364502,0.02816851995885372,5
EICHERMOT.NS,0.5736052889376879,0.06298467516899109,0.010115418583154678,0.8381534814834595,0.01955283246934414,6
INDUSINDBK.NS,0.5658997911028563,0.03651069104671478,0.015230669640004635,0.8528823852539062,0.010695253498852253,7
MOTHERSON.NS,0.540697555616498,0.07419978082180023,0.02752310410141945,0.7309152483940125,0.0188915953040123,8
TCS.NS,0.5364922417327762,0.027913719415664673,0.023135876283049583,0.7742250561714172,0.01023134496062994,9
LODHA.NS,0.5350949916988611,0.05232299864292145,0.021441925317049026,0.7353278994560242,0.02241203375160694,10
