symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
NAUKRI.NS,0.593592017237097,0.05172477290034294,0.013098654337227345,0.9227723479270935,0.01580951362848282,1
BEL.NS,0.5821983072906731,0.048793159425258636,0.017190176993608475,0.8927936553955078,0.01992390863597393,2
CIPLA.NS,0.5631842587143183,0.04140649363398552,0.016351524740457535,0.8384237289428711,0.009836671873927116,3
ICICIGI.NS,0.5614425353705883,0.03161143884062767,0.012521423399448395,0.8418479561805725,0.008978730998933315,4
SBILIFE.NS,0.5581888627260924,0.03290253132581711,0.01925995573401451,0.8360194563865662,0.013729218393564224,5
INDIGO.NS,0.5454179227352143,0.0460333451628685,0.02448377013206482,0.7811657190322876,0.019358452409505844,6
NTPC.NS,0.5253869084641337,0.03358995541930199,0.019674723967909813,0.7261778116226196,0.016846828162670135,7
LT.NS,0.5228758933953941,0.02010112628340721,0.012891068123281002,0.729009211063385,0.013509651646018028,8
JINDALSTEL.NS,0.5218122767284512,0.02277839183807373,0.02027341164648533,0.7292764782905579,0.014936750754714012,9
ITC.NS,0.5177130003459751,0.050813548266887665,0.013188623823225498,0.6711472272872925,0.023997049778699875,10
