symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
ICICIBANK.NS,0.5714318862184882,0.012369906529784203,0.009768834337592125,0.8980485796928406,0.008134470321238041,1
BEL.NS,0.553709316626191,0.038508493453264236,0.04879165068268776,0.8431447148323059,0.0219716876745224,2
IOC.NS,0.548436040058732,0.027536727488040924,0.01613830402493477,0.8075428009033203,0.017768442630767822,3
ICICIPRULI.NS,0.5213788060471416,0.03532085940241814,0.026248520240187645,0.7170833945274353,0.01670004427433014,4
CANBK.NS,0.5187653379514814,0.030189746990799904,0.0198544729501009,0.7088192701339722,0.014144297689199448,5
BPCL.NS,0.5143099240958691,0.05742375925183296,0.027613170444965363,0.665414571762085,0.025939153507351875,6
PFC.NS,0.513132904842496,0.042062971740961075,0.03053354099392891,0.6848925948143005,0.02237248793244362,7
INDIGO.NS,0.5124517330899835,0.03761669993400574,0.024622933939099312,0.6826397776603699,0.016921378672122955,8
CHOLAFIN.NS,0.5091066755354404,0.048929281532764435,0.021344758570194244,0.6531279683113098,0.018337121233344078,9
HCLTECH.NS,0.5079344902187586,0.028233198449015617,0.020039107650518417,0.6755098104476929,0.013159621506929398,10
