symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
GODREJCP.NS,0.5848605865612626,0.0316939502954483,0.011172415688633919,0.9184491038322449,0.010997148230671883,1
CHOLAFIN.NS,0.5611321169883012,0.04526585340499878,0.017657432705163956,0.8277433514595032,0.018515637144446373,2
ADANIPOWER.NS,0.5549085900187491,0.19696637988090515,0.03580610454082489,0.6228795647621155,0.020928461104631424,3
NTPC.NS,0.5526768657378852,0.05898421257734299,0.01559752132743597,0.7792081236839294,0.014832007698714733,4
RECLTD.NS,0.5389433335512877,0.034108374267816544,0.023007851094007492,0.7740077972412109,0.015700064599514008,5
COALINDIA.NS,0.5365199558436871,0.03729740157723427,0.01806236058473587,0.7567323446273804,0.012698021717369556,6
ASIANPAINT.NS,0.5360133250243961,0.010875068604946136,0.011284553445875645,0.7834955453872681,0.008139858022332191,7
ITC.NS,0.5349328693933785,0.020929498597979546,0.014044263400137424,0.769247829914093,0.011907363310456276,8
SUNPHARMA.NS,0.5290512055158615,0.016123773530125618,0.016641966998577118,0.758647620677948,0.020063679665327072,9
TATAPOWER.NS,0.5244555355980992,0.03818308934569359,0.0237459484487772,0.7210202813148499,0.013628561049699783,10
