symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
ONGC.NS,0.6546156076714396,0.10983261466026306,0.01886247657239437,1.0544710159301758,0.022725705057382584,1
SIEMENS.NS,0.6126893936656415,0.04507024213671684,0.01113795768469572,0.9933422803878784,0.013322638347744942,2
HEROMOTOCO.NS,0.6043935056775809,0.04193269833922386,0.017254885286092758,0.9759896397590637,0.014238959178328514,3
IRFC.NS,0.5908934699371456,0.050663042813539505,0.020103106275200844,0.9221972823143005,0.021623028442263603,4
NTPC.NS,0.5814526254311203,0.06102167069911957,0.020279886201024055,0.8770930767059326,0.022113347426056862,5
ITC.NS,0.5802507362328468,0.04450628161430359,0.010232540778815746,0.8850599527359009,0.01217273622751236,6
ADANIPOWER.NS,0.5767193292267621,0.016635989770293236,0.01149554643779993,0.9117119908332825,0.020348574966192245,7
ADANIGREEN.NS,0.5713375287130475,0.022138861939311028,0.0230464655905962,0.8979864120483398,0.02765718474984169,8
BAJFINANCE.NS,0.5690578141249716,0.04646434262394905,0.01497353333979845,0.8498804569244385,0.024619493633508682,9
SBIN.NS,0.5661141140386462,0.03383774310350418,0.016716038808226585,0.8586460947990417,0.015442125499248505,10
