symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
ZYDUSLIFE.NS,0.5699332876130938,0.017869308590888977,0.01654720865190029,0.8924990892410278,0.018908852711319923,1
PNB.NS,0.5680961322039366,0.05791139975190163,0.024385254830121994,0.8408238291740417,0.07733901590108871,2
EICHERMOT.NS,0.567360696569085,0.023178640753030777,0.011890862137079239,0.8721883296966553,0.017336752265691757,3
CHOLAFIN.NS,0.5639412871561944,0.035845618695020676,0.01483102422207594,0.8468411564826965,0.018042072653770447,4
COALINDIA.NS,0.5635020112618804,0.029158003628253937,0.018267570063471794,0.8577302694320679,0.01915237493813038,5
HAVELLS.NS,0.5597277676686645,0.04001609981060028,0.014218715950846672,0.8266231417655945,0.014790109358727932,6
ADANIPOWER.NS,0.554391348734498,0.02508797124028206,0.011927250772714615,0.8264477849006653,0.03522104769945145,7
DIVISLAB.NS,0.5419628445990383,0.033504419028759,0.011210747994482517,0.7730810046195984,0.014023428782820702,8
ITC.NS,0.5418010141700506,0.01654275320470333,0.01373269036412239,0.79767906665802,0.009139236062765121,9
CIPLA.NS,0.5413479576818645,0.024489575996994972,0.014943270944058895,0.7867836952209473,0.021577320992946625,10
