symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
BEL.NS,0.5787963010370731,0.03690139949321747,0.027275629341602325,0.9073947668075562,0.02215638943016529,1
BPCL.NS,0.5662330966442823,0.01990186609327793,0.017710763961076736,0.878618597984314,0.02117307111620903,2
TECHM.NS,0.5588679928332567,0.044589199125766754,0.013658646494150162,0.8170996904373169,0.01657499186694622,3
SBILIFE.NS,0.5437215034849942,0.02795165218412876,0.010964960791170597,0.7861011028289795,0.019752148538827896,4
TORNTPHARM.NS,0.5363051515072583,0.025364156812429428,0.01383863016963005,0.7677035927772522,0.013807746581733227,5
TATAPOWER.NS,0.5317794160917402,0.03371063247323036,0.025194862857460976,0.7528454065322876,0.023787792772054672,6
NAUKRI.NS,0.5176802590489387,0.043917324393987656,0.01645722985267639,0.683501660823822,0.025739211589097977,7
ICICIBANK.NS,0.5154266306199133,0.021121935918927193,0.011761446483433247,0.7016876339912415,0.011550560593605042,8
BAJAJFINSV.NS,0.5112326291389764,0.009464273229241371,0.008426451124250889,0.6999161839485168,0.010929345153272152,9
LODHA.NS,0.5104318771511316,0.040900103747844696,0.042050618678331375,0.6889567375183105,0.027633551508188248,10
