symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
SIEMENS.NS,0.5903378774411976,0.0250813290476799,0.011604898609220982,0.9459560513496399,0.010194026865065098,1
ADANIPORTS.NS,0.5680404432117938,0.040681350976228714,0.018767736852169037,0.8579940795898438,0.023471632972359657,2
VEDL.NS,0.5619742926210165,0.052764493972063065,0.022620107978582382,0.82551509141922,0.01768816076219082,3
BEL.NS,0.5603548595681787,0.03971501439809799,0.012018965557217598,0.8269151449203491,0.025909796357154846,4
BAJAJFINSV.NS,0.5462537927553057,0.04362093657255173,0.012035464867949486,0.7747201919555664,0.014513669535517693,5
PFC.NS,0.5296993300318718,0.04265882819890976,0.016862884163856506,0.7256488800048828,0.019323410466313362,6
HDFCBANK.NS,0.5232704192399978,0.014166241511702538,0.013568021357059479,0.738914430141449,0.011997828260064125,7
BAJAJ-AUTO.NS,0.5174255707301199,0.028917042538523674,0.013987069018185139,0.7001829147338867,0.012587098404765129,8
ITC.NS,0.5157359775155782,0.05040321126580238,0.011773314327001572,0.6636889576911926,0.023932242766022682,9
JSWSTEEL.NS,0.5139775706455111,0.013618560507893562,0.007848558947443962,0.702949047088623,0.013754591345787048,10
