symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
IRFC.NS,0.6293646270409226,0.06208827719092369,0.01943184621632099,1.0345295667648315,0.02238236367702484,1
ONGC.NS,0.6135372440330684,0.10564441978931427,0.015260881744325161,0.9195258021354675,0.03771352395415306,2
PFC.NS,0.6110325902700424,0.10654304921627045,0.02237793803215027,0.9170958399772644,0.04010866954922676,3
GRASIM.NS,0.5964911012910306,0.01832876168191433,0.01174511294811964,0.9756104350090027,0.020680580288171768,4
BHARTIARTL.NS,0.5926174539607019,0.04388291761279106,0.007524737622588873,0.9244056940078735,0.00812501646578312,5
SIEMENS.NS,0.5920531248673797,0.05104043707251549,0.014731509611010551,0.9201880097389221,0.02041197381913662,6
HAL.NS,0.5749521275982261,0.05390838533639908,0.017881495878100395,0.8625107407569885,0.022413240745663643,7
TRENT.NS,0.572896628268063,0.044485095888376236,0.014215359464287758,0.8645573258399963,0.01914409175515175,8
ADANIPOWER.NS,0.5660421971231699,0.018576743081212044,0.013274352997541428,0.8753126859664917,0.018941305577754974,9
TATASTEEL.NS,0.5601355473510921,0.03506121411919594,0.01283907052129507,0.8332092761993408,0.014838268049061298,10
