symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
JSWENERGY.NS,0.6099385080859065,0.059085287153720856,0.019137730821967125,0.9734857082366943,0.023227831348776817,1
IRFC.NS,0.6024772899225355,0.042193539440631866,0.02545841969549656,0.9774580001831055,0.026078198105096817,2
RECLTD.NS,0.5646135849878192,0.15690968930721283,0.028381889685988426,0.7012142539024353,0.02413293346762657,3
INDUSINDBK.NS,0.5594127677381038,0.02971576154232025,0.01574050635099411,0.8408287167549133,0.042630650103092194,4
HAL.NS,0.5467868406325579,0.06157347187399864,0.01775829866528511,0.7582831382751465,0.021673373878002167,5
AMBUJACEM.NS,0.5328085963614285,0.022812439128756523,0.012849823571741581,0.7584618926048279,0.023947708308696747,6
ADANIENT.NS,0.5321485841646791,0.03347073122859001,0.022280680015683174,0.7514816522598267,0.02194024622440338,7
INFY.NS,0.5278027705848217,0.05310699716210365,0.009009011089801788,0.6975422501564026,0.0216248519718647,8
TORNTPHARM.NS,0.5161501249298454,0.039815329015254974,0.013633174821734428,0.6810464859008789,0.017564332112669945,9
BEL.NS,0.5130294438451528,0.030622759833931923,0.01361081376671791,0.6828786134719849,0.01557979267090559,10
