symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
NESTLEIND.NS,0.6066719545982777,0.04522617533802986,0.009525935165584087,0.971464216709137,0.010806877166032791,1
HCLTECH.NS,0.5939554524607956,0.02545260079205036,0.012506105937063694,0.9584208130836487,0.01613445393741131,2
AXISBANK.NS,0.5882453744299709,0.03364824876189232,0.008802169002592564,0.9247557520866394,0.01157726813107729,3
PIDILITIND.NS,0.5832677340134977,0.031579796224832535,0.01997925154864788,0.9220986366271973,0.0094006871804595,4
TECHM.NS,0.5796775260940195,0.08008097857236862,0.013877170160412788,0.8393609523773193,0.022674405947327614,5
ONGC.NS,0.57193149831146,0.09307825565338135,0.02157614938914776,0.8039101362228394,0.025344159454107285,6
DMART.NS,0.570880402624607,0.035298578441143036,0.013606652617454529,0.8694765567779541,0.020942868664860725,7
IRFC.NS,0.5601769614964723,0.03807075321674347,0.013649050146341324,0.8301445841789246,0.018991217017173767,8
HEROMOTOCO.NS,0.5596081329509616,0.031876999884843826,0.016002556309103966,0.8388603329658508,0.01547931507229805,9
ITC.NS,0.5589063137769699,0.042815688997507095,0.008869186043739319,0.8148026466369629,0.011857161298394203,10
