symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
PFC.NS,0.6177884018048644,0.08713249862194061,0.02346077375113964,0.9665787816047668,0.030385596677660942,1
HAL.NS,0.6016777881421149,0.044246040284633636,0.015006688423454762,0.9616045951843262,0.023358354344964027,2
AXISBANK.NS,0.5810678830370306,0.02833281084895134,0.01534557156264782,0.9144614338874817,0.014911079779267311,3
HDFCBANK.NS,0.5686422780156135,0.04667401686310768,0.012313365936279297,0.8455556035041809,0.010339586064219475,4
BAJAJHLDNG.NS,0.5664018700830638,0.036547478288412094,0.014818302355706692,0.8540945649147034,0.016838178038597107,5
RECLTD.NS,0.5617065552622079,0.07635407149791718,0.02816518023610115,0.7987149357795715,0.03504670038819313,6
SIEMENS.NS,0.5610434809699654,0.05811646580696106,0.015393244102597237,0.8080495595932007,0.019736668094992638,7
ONGC.NS,0.5584742840379476,0.07765575498342514,0.01944560930132866,0.7774855494499207,0.04140441492199898,8
TCS.NS,0.5496104513294995,0.03278964012861252,0.012901105917990208,0.8012164235115051,0.029485879465937614,9
NAUKRI.NS,0.5495575531385839,0.06290921568870544,0.014618064276874065,0.7625976204872131,0.022147757932543755,10
