symbol,momentum_score,trend_strength,directional_consistency,momentum_persistence,volatility,rank
SUNPHARMA.NS,0.5960470477119089,0.01769733428955078,0.012548433616757393,0.9757754802703857,0.012920770794153214,1
ICICIPRULI.NS,0.5923026487231254,0.11509864777326584,0.02612169086933136,0.8469989895820618,0.03224499896168709,2
ICICIGI.NS,0.5810039705596864,0.022906851023435593,0.012795778922736645,0.9189332127571106,0.015315632335841656,3
TATAPOWER.NS,0.5705045375972986,0.03429121524095535,0.02675386145710945,0.882714033126831,0.014715530909597874,4
GODREJCP.NS,0.5552821254357696,0.031660210341215134,0.022410256788134575,0.8311370611190796,0.015132430009543896,5
AMBUJACEM.NS,0.5494940616190434,0.052602995187044144,0.019506685435771942,0.7810162305831909,0.031266890466213226,6
ITC.NS,0.5469408157281578,0.02215893380343914,0.014226234517991543,0.8078170418739319,0.013769615441560745,7
BAJAJFINSV.NS,0.5300800685770809,0.015628987923264503,0.008782238699495792,0.7548771500587463,0.009644649922847748,8
HINDALCO.NS,0.5278674958273768,0.032373663038015366,0.016486739739775658,0.732880175113678,0.021436035633087158,9
LT.NS,0.5261058893986046,0.04301433265209198,0.011087090708315372,0.7074209451675415,0.01905924454331398,10
